,age,gender,hourly_earnings,education,yearly_salary
2778,30,male,23.07692337,12,46153.84674
2779,29,male,19.23077011,12,38461.54022
2780,29,male,11.53846169,12,23076.92338
2781,30,female,4.567307472,16,9134.614944
2782,29,male,18.37606812,14,36752.13624
2783,29,female,17.96558762,16,35931.17524
2784,29,male,8.653845787,9,17307.69157
2785,29,male,56.08974457,16,112179.4891
2786,29,male,11.21794891,14,22435.89782
2787,29,male,16.20370293,12,32407.40586
2788,29,female,23.07692337,16,46153.84674
2789,30,male,21.15384674,12,42307.69348
2790,29,female,16.61538506,18,33230.77012
2791,29,male,24.78632545,16,49572.6509
2792,30,male,3.846153736,13,7692.307472
2793,30,male,17.62820435,13,35256.4087
2794,29,female,12.98076916,14,25961.53832
2795,30,male,25,13,50000
2796,29,female,5.448718071,14,10897.43614
2797,30,female,24.03846169,13,48076.92338
2798,29,male,12.98076916,12,25961.53832
2799,29,male,24.03846169,12,48076.92338
2800,30,male,7.211538315,14,14423.07663
2801,29,male,7.692307472,6,15384.61494
2802,30,male,14.42307663,12,28846.15326
2803,30,female,8.17307663,12,16346.15326
2804,29,male,2.622377634,12,5244.755268
2805,30,male,52.88461685,16,105769.2337
2806,29,male,16.82692337,16,33653.84674
2807,29,male,17.30769157,14,34615.38314
2808,29,male,14.61538506,12,29230.77012
2809,30,male,12.82051277,14,25641.02554
2810,30,male,21.63461494,14,43269.22988
2811,30,male,25.30364418,12,50607.28836
2812,30,male,20.67307663,18,41346.15326
2813,29,male,24.61538506,16,49230.77012
2814,30,female,22.59615326,13,45192.30652
2815,30,female,9.245562553,14,18491.12511
2816,30,male,12.01923084,12,24038.46168
2817,29,male,10.57692337,12,21153.84674
2818,29,male,14.42307663,13,28846.15326
2819,30,female,7.692307472,11,15384.61494
2820,30,male,9.615385056,6,19230.77011
2821,30,female,8.444444656,10,16888.88931
2822,30,male,19.23077011,16,38461.54022
2823,30,female,7.211538315,13,14423.07663
2824,29,male,4.120879173,12,8241.758346
2825,30,male,11.11111069,13,22222.22138
2826,29,female,12.74038506,9,25480.77012
2827,29,female,16.34615326,12,32692.30652
2828,29,male,10.30219746,12,20604.39492
2829,29,female,19.23077011,14,38461.54022
2830,30,female,15.38461494,16,30769.22988
2831,30,female,16.82692337,16,33653.84674
2832,29,female,18.26922989,18,36538.45978
2833,30,female,9.519230843,13,19038.46169
2834,29,male,11.53846169,13,23076.92338
2835,30,male,23.07692337,16,46153.84674
2836,30,male,11.60000038,12,23200.00076
2837,30,male,24.03846169,16,48076.92338
2838,30,female,6.25,8,12500
2839,30,female,14.27884579,13,28557.69158
2840,29,female,14.42307663,12,28846.15326
2841,29,male,17.78846169,12,35576.92338
2842,30,female,11.05769253,12,22115.38506
2843,29,male,12.08791256,12,24175.82512
2844,29,male,13.46153831,12,26923.07662
2845,29,female,6.3039217,11,12607.8434
2846,30,male,15.38461494,16,30769.22988
2847,30,male,14.69780254,16,29395.60508
2848,29,male,11.53846169,13,23076.92338
2849,29,male,16.82692337,12,33653.84674
2850,29,male,23.14814758,12,46296.29516
2851,30,male,20.83333397,13,41666.66794
2852,29,female,14.17004013,13,28340.08026
2853,30,female,15.06410217,14,30128.20434
2854,29,male,11.1888113,12,22377.6226
2855,29,female,19.23077011,14,38461.54022
2856,29,female,7.211538315,6,14423.07663
2857,29,female,14.42307663,13,28846.15326
2858,29,female,23.07692337,16,46153.84674
2859,29,female,8.653845787,6,17307.69157
2860,30,female,25.48077011,18,50961.54022
2861,29,female,14.42307663,14,28846.15326
2862,29,male,12.91208744,14,25824.17488
2863,30,female,14.42307663,14,28846.15326
2864,30,male,11.53846169,13,23076.92338
2865,30,male,23.50427437,16,47008.54874
2866,30,male,25.64102554,16,51282.05108
2867,30,female,14.42307663,13,28846.15326
2868,30,male,14.42307663,13,28846.15326
2869,30,male,24.03846169,12,48076.92338
2870,30,male,6.230769157,9,12461.53831
2871,30,female,7,9,14000
2872,30,male,9.32692337,13,18653.84674
2873,30,female,12.98076916,13,25961.53832
2874,30,male,19.23077011,16,38461.54022
2875,29,male,13.46153831,12,26923.07662
2876,30,male,21.63461494,16,43269.22988
2877,30,male,27.47252655,18,54945.0531
2878,29,female,7.692307472,12,15384.61494
2879,30,male,17.78846169,13,35576.92338
2880,29,female,16.82692337,13,33653.84674
2881,30,male,17.17033005,18,34340.6601
2882,30,male,43.26971054,18,86539.42108
2883,29,male,10.89743614,13,21794.87228
2884,30,male,7.5,8,15000
2885,29,female,12.01923084,18,24038.46168
2886,29,male,14.42307663,12,28846.15326
2887,29,female,19.23077011,13,38461.54022
2888,29,female,21.63461494,14,43269.22988
2889,30,male,17.94871712,18,35897.43424
2890,30,male,12.01923084,12,24038.46168
2891,30,male,19.15184593,12,38303.69186
2892,29,female,19.23077011,12,38461.54022
2893,29,male,21.67832184,16,43356.64368
2894,30,male,11.65384579,11,23307.69158
2895,29,male,14.30288506,12,28605.77012
2896,30,male,21.36752129,16,42735.04258
2897,30,female,16.82692337,16,33653.84674
2898,30,male,19.79269218,16,39585.38436
2899,30,female,18.69658089,16,37393.16178
2900,30,female,4.967032909,16,9934.065818
2901,29,male,11.53846169,12,23076.92338
2902,29,male,15.86538506,12,31730.77012
2903,30,male,14.42307663,13,28846.15326
2904,29,male,24.03846169,14,48076.92338
2905,30,female,72.11538696,18,144230.7739
2906,29,female,11.43451118,12,22869.02236
2907,29,male,20.67307663,14,41346.15326
2908,30,male,12.01923084,13,24038.46168
2909,29,female,12.20414162,13,24408.28324
2910,30,male,20.19230843,14,40384.61686
2911,29,female,14.9572649,14,29914.5298
2912,30,male,48.07692337,16,96153.84674
2913,29,female,7.692307472,13,15384.61494
2914,29,male,14.42307663,12,28846.15326
2915,30,female,4.326922894,12,8653.845788
2916,30,female,20.29914474,16,40598.28948
2917,29,female,11.05769253,16,22115.38506
2918,29,male,13.75,10,27500
2919,30,female,23.55769157,14,47115.38314
2920,29,male,12.5,14,25000
2921,29,male,12.01923084,16,24038.46168
2922,29,female,12.13369942,16,24267.39884
2923,29,male,8.108108521,8,16216.21704
2924,29,male,12.98076916,12,25961.53832
2925,30,female,9.615385056,12,19230.77011
2926,29,male,12.01923084,10,24038.46168
2927,29,female,19.47115326,16,38942.30652
2928,30,male,6.153846264,6,12307.69253
2929,29,male,16.82692337,12,33653.84674
2930,29,male,6.25,6,12500
2931,29,male,11.51315784,13,23026.31568
2932,29,male,21.36752129,13,42735.04258
2933,29,male,21.63461494,16,43269.22988
2934,30,male,25,16,50000
2935,30,female,21.63461494,16,43269.22988
2936,30,male,12.98076916,13,25961.53832
2937,29,female,10,13,20000
2938,29,female,18.26922989,16,36538.45978
2939,29,female,24.61538506,14,49230.77012
2940,30,male,9.615385056,12,19230.77011
2941,29,male,24.03846169,12,48076.92338
2942,29,male,12.59615421,14,25192.30842
2943,30,female,92.5,18,185000
2944,30,female,16.34615326,13,32692.30652
2945,29,male,9.410801888,10,18821.60378
2946,30,male,12.5,16,25000
2947,30,male,3.076923132,9,6153.846264
2948,29,female,12.98076916,14,25961.53832
2949,29,female,8.888889313,14,17777.77863
2950,30,female,6.25,14,12500
